pmid	title	journal
32179380	"How health anxiety influences responses to viral outbreaks like COVID-19: What all decision-makers, health authorities, and health care professionals need to know."	J Anxiety Disord
32179150	Teicoplanin: an alternative drug for the treatment of COVID-19?	Int J Antimicrob Agents
32179140	Clinical features and dynamics of viral load in imported and non-imported patients with COVID-19.	Int J Infect Dis
32179137	Estimation of the asymptomatic ratio of novel coronavirus infections (COVID-19).	Int J Infect Dis
32179126	Timely blood glucose management for the outbreak of 2019 novel coronavirus disease (COVID-19) is urgently needed.	Diabetes Res Clin Pract
32179125	Testing the repatriated for SARS-Cov2: Should laboratory-based quarantine replace traditional quarantine?	Travel Med Infect Dis
32179124	"Clinical, laboratory and imaging features of COVID-19: A systematic review and meta-analysis."	Travel Med Infect Dis
32179123	Clinical diagnostic value of CT imaging in COVID-19 with multiple negative RT-PCR testing.	Travel Med Infect Dis
32179122	"Viral loads of SARS-CoV, MERS-CoV and SARS-CoV-2 in respiratory specimens: What have we learned?"	Travel Med Infect Dis
32179106	Coronavirus (COVID-19) outbreak: what the department of endoscopy should know.	Gastrointest Endosc
32179000	Long-Term Care Facilities and the Coronavirus Epidemic: Practical Guidelines for a Population at Highest Risk.	J Am Med Dir Assoc
32178975	Thrombocytopenia is associated with severe coronavirus disease 2019 (COVID-19) infections: A meta-analysis.	Clin Chim Acta
32178970	Composition of human-specific slow codons and slow di-codons in SARS-CoV and 2019-nCoV are lower than other coronaviruses suggesting a faster protein synthesis rate of SARS-CoV and 2019-nCoV.	J Microbiol Immunol Infect
32178954	Anesthetic Management of Patients with COVID 19 Infections during Emergency Procedures.	J Cardiothorac Vasc Anesth
32178774	"COVID-19, ECMO, and lymphopenia: a word of caution."	Lancet Respir Med
32178769	COVID-19 and Italy: what next?	Lancet
32178768	First known person-to-person transmission of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) in the USA.	Lancet
32178767	Did the hesitancy in declaring COVID-19 a pandemic reflect a need to redefine the term?	Lancet
32178762	"COVID-19, a pandemic or not?"	Lancet Infect Dis
32178716	Coronavirus: just imagine....	Crit Care
32178711	Treatment of COVID-19: old tricks for new challenges.	Crit Care
32178593	Emerging WuHan (COVID-19) coronavirus: glycan shield and structure prediction of spike glycoprotein and its interaction with human CD26.	Emerg Microbes Infect
32178547	Challenges and Countermeasures of Integrative Cancer Therapy in the Epidemic of COVID-19.	Integr Cancer Ther
32176808	Potential impact of seasonal forcing on a SARS-CoV-2 pandemic.	Swiss Med Wkly
32176775	Editorial Concern-Possible Reporting of the Same Patients With COVID-19 in Different Reports.	JAMA
32176772	"Clinical Features of 69 Cases with Coronavirus Disease 2019 in Wuhan, China."	Clin Infect Dis
32176764	Managing COVID-19 in Low- and Middle-Income Countries.	JAMA
32176361	Potentially repurposing adamantanes for COVID-19.	J Med Virol
32176356	Is novel coronavirus disease (COVID-19) transmitted through conjunctiva?	J Med Virol
32176300	Coronavirus fulminant myocarditis saved with glucocorticoid and human immunoglobulin.	Eur Heart J
32176272	Estimation of Coronavirus Disease 2019 (COVID-19) Burden and Potential for International Dissemination of Infection From Iran.	Ann Intern Med
32176257	COVID-19 and the Risk to Health Care Workers: A Case Report.	Ann Intern Med
32175814	Radiology Department Preparedness for COVID-19: Radiology Scientific Expert Panel.	Radiology
32175797	Can the Coronavirus Disease 2019 (COVID-19) Affect the Eyes? A Review of Coronaviruses and Ocular Implications in Humans and Animals.	Ocul Immunol Inflamm
32175719	Impact of COVID-19 outbreak on rehabilitation services and Physical and Rehabilitation Medicine (PRM) physicians' activities in Italy. An official document of the Italian PRM Society (SIMFER).	Eur J Phys Rehabil Med
32175703	COVID-19 in the Shadows of MERS-CoV in the Kingdom of Saudi Arabia.	J Epidemiol Glob Health
32175637	Clinical features of deaths in the novel coronavirus epidemic in China.	Rev Med Virol
32175437	The role of CT for Covid-19 patient's management remains poorly defined.	Ann Transl Med
32175421	Early estimation of the case fatality rate of COVID-19 in mainland China: a data-driven analysis.	Ann Transl Med
32175070	Positive Screening for Wuhan Novel Coronavirus Infection at International Airport: What's the Final Diagnosis for Positive Cases.	Int J Prev Med
32175069	Imported Wuhan Coronavirus Infection: Is there any Correlation with Number of Immigrants from Endemic Area and Period after the First Outbreak?	Int J Prev Med
32175068	"Exported Wuhan Novel Coronavirus Infection: An Expected Rate with Reference to Main Destination of Chinese Tourist, Thailand."	Int J Prev Med
32174565	All eyes on Coronavirus-What do we need to know as ophthalmologists.	Indian J Ophthalmol
32174284	A Generic Computer-Assisted Four-Pronged Approach for the Management of Emerging Global Pathogens: Some Comments on COVID-19.	Curr Comput Aided Drug Des
32174267	"Era of molecular diagnosis for pathogen identification of unexplained pneumonia, lessons to be learned."	Emerg Microbes Infect
32174129	Coronavirus Disease 2019 (COVID-19): A Systematic Review of Imaging Findings in 919 Patients.	AJR Am J Roentgenol
32174128	"Clinical Features and Chest CT Manifestations of Coronavirus Disease 2019 (COVID-19) in a Single-Center Study in Shanghai, China."	AJR Am J Roentgenol
32174096	[Management strategies for patients with gynecological malignancies during the outbreak of COVID19].	Zhonghua Fu Chan Ke Za Zhi
32174095	[Advances in the research of mechanism of pulmonary fibrosis induced by Corona Virus Disease 2019 and the corresponding therapeutic measures].	Zhonghua Shao Shang Za Zhi
32174094	"[Comparison of pathological changes and pathogenic mechanisms caused by H1N1 influenza virus, highly pathogenic H5N1 avian influenza virus, SARS-CoV, MERS-CoV and 2019-nCoV coronavirus]."	Zhonghua Bing Li Xue Za Zhi
32174069	"Report on the Epidemiological Features of Coronavirus Disease 2019 (COVID-19) Outbreak in the Republic of Korea from January 19 to March 2, 2020."	J Korean Med Sci
32174068	Will the Third Wave of Coronavirus Disease 2019 Really Come in Korea?	J Korean Med Sci
32174057	2019 Novel Coronavirus (COVID-19) Pneumonia with Hemoptysis as the Initial Symptom: CT and Clinical Features.	Korean J Radiol
32174056	Computed Tomographic Findings in COVID-19.	Korean J Radiol
32174055	What Is Needed to Make Interventional Radiology Ready for COVID-19? Lessons from SARS-CoV Epidemic.	Korean J Radiol
32174054	Evolution of Computed Tomography Manifestations in Five Patients Who Recovered from Coronavirus Disease 2019 (COVID-19) Pneumonia.	Korean J Radiol
32174053	False-Negative Results of Real-Time Reverse-Transcriptase Polymerase Chain Reaction for Severe Acute Respiratory Syndrome Coronavirus 2: Role of Deep-Learning-Based CT Diagnosis and Insights from Two Cases.	Korean J Radiol
32173883	COVID-19 and mycoplasma pneumoniae coinfection.	Am J Hematol
32173855	Care of haematology patients in a COVID-19 epidemic.	Br J Haematol
32173725	"Clinical characteristics of refractory COVID-19 pneumonia in Wuhan, China."	Clin Infect Dis
32173576	Patients of COVID-19 may benefit from sustained lopinavir-combined regimen and the increase of eosinophil may predict the outcome of COVID-19 progression.	Int J Infect Dis
32173574	Prevalence of comorbidities in the novel Wuhan coronavirus (COVID-19) infection: a systematic review and meta-analysis.	Int J Infect Dis
32173572	Applications of google search trends for risk communication in infectious disease management: A case study of COVID-19 outbreak in Taiwan.	Int J Infect Dis
32173458	Experience of different upper respiratory tract sampling strategies for detection of COVID-19.	J Hosp Infect
32173381	Emergence of SARS-like coronavirus in China: An update.	J Infect
32173287	Potential inhibitors against 2019-nCoV coronavirus M protease from clinically approved medicines.	J Genet Genomics
32173256	SARS Coronavirus Redux.	Trends Immunol
32173241	"Asymptomatic carrier state, acute respiratory disease, and pneumonia due to severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2): Facts and myths."	J Microbiol Immunol Infect
32173188	[Recommendations on the clinical management of the COVID-19 infection by the <<new coronavirus>> SARS-CoV2. Spanish Paediatric Association working group].	An Pediatr (Barc)
32173110	A systematic review on the efficacy and safety of chloroquine for the treatment of COVID-19.	J Crit Care
32172672	A tug-of-war between severe acute respiratory syndrome coronavirus 2 and host antiviral defence: lessons from other pathogenic viruses.	Emerg Microbes Infect
32172669	Diagnosis and clinical management of severe acute respiratory syndrome Coronavirus 2 (SARS-CoV-2) infection: an operational recommendation of Peking Union Medical College Hospital (V2.0).	Emerg Microbes Infect
32172550	Recommendations for anesthesia in patients suspected of COVID-19 Coronavirus infection.	Korean J Anesthesiol
32172546	[A pathological report of three COVID-19 cases by minimally invasive autopsies].	Zhonghua Bing Li Xue Za Zhi
32172487	Back to the spring of Wuhan: facts and hope of COVID-19 outbreak.	Front Med
32172242	Coronavirus Epidemic and Extracorporeal Therapies in Intensive Care: si vis pacem para bellum.	Blood Purif
32172228	Potential preanalytical and analytical vulnerabilities in the laboratory diagnosis of coronavirus disease 2019 (COVID-19).	Clin Chem Lab Med
32172227	Laboratory abnormalities in children with novel coronavirus disease 2019.	Clin Chem Lab Med
32172226	Prominent changes in blood coagulation of patients with SARS-CoV-2 infection.	Clin Chem Lab Med
32172175	Clinical considerations for patients with diabetes in times of COVID-19 epidemic.	Diabetes Metab Syndr
32171952	The SARS-CoV-2 outbreak: What we know.	Int J Infect Dis
32171951	Preliminary estimation of the novel coronavirus disease (COVID-19) cases in Iran: A modelling analysis based on overseas cases and air travel data.	Int J Infect Dis
32171948	The effectiveness of quarantine and isolation determine the trend of the COVID-19 epidemics in the final phase of the current outbreak in China.	Int J Infect Dis
32171882	COVID 19: Will the 2020 Hajj pilgrimage and Tokyo Olympic Games be cancelled?	Travel Med Infect Dis
32171872	Arbidol combined with LPV/r versus LPV/r alone against Corona Virus Disease 2019: A retrospective cohort study.	J Infect
32171869	"Clinical progression of patients with COVID-19 in Shanghai, China."	J Infect
32171867	Clinical characteristics of severe acute respiratory syndrome coronavirus 2 reactivation.	J Infect
32171866	Clinical features of COVID-19 in elderly patients: A comparison with young and middle-aged patients.	J Infect
32171865	Clinical and CT imaging features of the COVID-19 pneumonia: Focus on pregnant women and children.	J Infect
32171808	Skin damage among health care workers managing coronavirus disease-2019.	J Am Acad Dermatol
32171807	Occupational skin disease among health care workers during the coronavirus (COVID-19) epidemic.	J Am Acad Dermatol
32171806	Behavioral considerations and impact on personal protective equipment use: Early lessons from the coronavirus (COVID-19) pandemic.	J Am Acad Dermatol
32171754	Washing our hands of the problem.	J Hosp Infect
32171740	New insights on the antiviral effects of chloroquine against coronavirus: what to expect for COVID-19?	Int J Antimicrob Agents
32171622	An update on the 2019-nCoV outbreak.	Am J Infect Control
32171583	Are We Ready for the New Coronavirus?	Arch Bronconeumol
32171450	Identification of potential cross-protective epitope between a new type of coronavirus (2019-nCoV) and severe acute respiratory syndrome virus.	J Genet Genomics
32171390	Real estimates of mortality following COVID-19 infection.	Lancet Infect Dis
32171389	SARS-CoV-2 RNA more readily detected in induced sputum than in throat swabs of convalescent COVID-19 patients.	Lancet Infect Dis
32171194	[The pathological changes and related studies of novel coronavirus infected surgical specimen].	Zhonghua Bing Li Xue Za Zhi
32171193	Induction of pro-inflammatory cytokines (IL-1 and IL-6) and lung inflammation by Coronavirus-19 (COVI-19 or SARS-CoV-2): anti-inflammatory strategies.	J Biol Regul Homeost Agents
