pmid	title	journal
32064854	"[The network investigation on knowledge, attitude and practice about Novel coronavirus pneumonia of the residents in Anhui Province]."	Zhonghua Yu Fang Yi Xue Za Zhi
32064853	[The epidemiological characteristics of an outbreak of 2019 novel coronavirus diseases (COVID-19) in China].	Zhonghua Liu Xing Bing Xue Za Zhi
32064795	[Diagnosis and treatment recommendation for pediatric coronavirus disease-19].	Zhejiang Da Xue Xue Bao Yi Xue Ban
32063263	A Novel Coronavirus Emerges.	Rev Clin Esp
32062957	[Clinical characteristics of 30 medical workers infected with new coronavirus pneumonia].	Zhonghua Jie He He Hu Xi Za Zhi
32062875	[Retracted: Clinical and epidemiological characteristics of 34 children with 2019 novel coronavirus infection in Shenzhen].	Zhonghua Er Ke Za Zhi
32062645	Challenges to the system of reserve medical supplies for public health emergencies: reflections on the outbreak of the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) epidemic in China.	Biosci Trends
32061335	Therapeutic and triage strategies for 2019 novel coronavirus disease in fever clinics.	Lancet Respir Med
32061333	Protecting health-care workers from subclinical coronavirus infection.	Lancet Respir Med
32061313	COVID-19: what is next for public health?	Lancet
32061312	"First imported case of 2019 novel coronavirus in Canada, presenting as mild pneumonia."	Lancet
32061311	Do not violate the International Health Regulations during the COVID-19 outbreak.	Lancet
32061284	Africa prepares for coronavirus.	Lancet
32061202	[Suggestions from ophthalmic experts on eye protection during the novel coronavirus pneumonia epidemic].	Zhonghua Yan Ke Za Zhi
32061201	"[Cluster investigation Technical Guidelines for the 2019 Novel Coronavirus Pneumonia (COVID-19), China (1st Trial Version)]."	Zhonghua Liu Xing Bing Xue Za Zhi
32061200	[Analysis of CT features of 15 Children with 2019 novel coronavirus infection].	Zhonghua Er Ke Za Zhi
32061198	[Inhibitors of RAS Might Be a Good Choice for the Therapy of COVID-19 Pneumonia].	Zhonghua Jie He He Hu Xi Za Zhi
32061066	[Clinical features of 2019 novel coronavirus pneumonia in the early stage from a fever clinic in Beijing].	Zhonghua Jie He He Hu Xi Za Zhi
32060933	2019_nCoV/SARS-CoV-2: rapid classification of betacoronaviruses and identification of Traditional Chinese Medicine as potential origin of zoonotic coronaviruses.	Lett Appl Microbiol
32060789	The First Disease X is Caused by a Highly Transmissible Acute Respiratory Syndrome Coronavirus.	Virol Sin
32060619	Imaging features of 2019 novel coronavirus pneumonia.	Eur J Nucl Med Mol Imaging
32060015	Coronavirus: home testing pilot launched in London to cut hospital visits and ambulance use.	BMJ
32059801	"2019-nCoV, fake news, and racism."	Lancet
32059800	Minimise nosocomial spread of 2019-nCoV when treating acute respiratory failure.	Lancet
32059798	Early lessons from the frontline of the 2019-nCoV outbreak.	Lancet
32058570	Novel Coronavirus Infection in Hospitalized Infants Under 1 Year of Age in China.	JAMA
32058086	Novel coronavirus: how things are in Wuhan.	Clin Microbiol Infect
32057788	"Novel coronavirus, poor quarantine, and the risk of pandemic."	J Hosp Infect
32057769	The spike glycoprotein of the new coronavirus 2019-nCoV contains a furin-like cleavage site absent in CoV of the same clade.	Antiviral Res
32057299	The first 2019 novel coronavirus case in Nepal.	Lancet Infect Dis
32057212	[Recommendations for general surgery clinical practice in novel coronavirus pneumonia situation].	Zhonghua Wai Ke Za Zhi
32057211	[An update on the epidemiological characteristics of novel coronavirus pneumoniaCOVID-19].	Zhonghua Liu Xing Bing Xue Za Zhi
32057210	[The prevention and control of a new coronavirus infection in department of stomatology].	Zhonghua Kou Qiang Yi Xue Za Zhi
32057209	[Pharmacotherapeutics for the New Coronavirus Pneumonia].	Zhonghua Jie He He Hu Xi Za Zhi
32056509	HIV-1 did not contribute to the 2019-nCoV genome.	Emerg Microbes Infect
32056407	Case of the Index Patient Who Caused Tertiary Transmission of COVID-19 Infection in Korea: the Application of Lopinavir/Ritonavir for the Treatment of COVID-19 Infected Pneumonia Monitored by Quantitative RT-PCR.	J Korean Med Sci
32056397	Novel Coronavirus Pneumonia Outbreak in 2019: Computed Tomographic Findings in Two Cases.	Korean J Radiol
32056396	Pneumonia Associated with 2019 Novel Coronavirus: Can Computed Tomographic Findings Help Predict the Prognosis of the Disease?	Korean J Radiol
32056249	"Overlapping and discrete aspects of the pathology and pathogenesis of the emerging human pathogenic coronaviruses SARS-CoV, MERS-CoV, and 2019-nCoV."	J Med Virol
32056235	Does SARS-CoV-2 has a longer incubation period than SARS and MERS?	J Med Virol
32055945	"Initial CT findings and temporal changes in patients with the novel coronavirus pneumonia (2019-nCoV): a study of 63 patients in Wuhan, China."	Eur Radiol
32054798	Coronavirus not to blame for recent supply problems.	Vet Rec
32054787	Prophylactic and therapeutic remdesivir (GS-5734) treatment in the rhesus macaque model of MERS-CoV infection.	Proc Natl Acad Sci U S A
32054740	Labs scramble to produce new coronavirus diagnostics.	Science
32054601	"Coronavirus: online GP bookings should be stopped because of safety risks, warns BMA."	BMJ
32054124	"Novel Coronavirus Outbreak in Wuhan, China, 2020: Intense Surveillance Is Vital for Preventing Sustained Transmission in New Locations."	J Clin Med
32054045	"Initial Cluster of Novel Coronavirus (2019-nCoV) Infections in Wuhan, China Is Consistent with Substantial Human-to-Human Transmission."	J Clin Med
32053580	"Erratum: Vol. 69, No. 5."	MMWR Morb Mortal Wkly Rep
32053579	"Persons Evaluated for 2019 Novel Coronavirus - United States, January 2020."	MMWR Morb Mortal Wkly Rep
32053479	Risk for Transportation of 2019 Novel Coronavirus Disease from Wuhan to Other Cities in China.	Emerg Infect Dis
32053470	Time Course of Lung Changes On Chest CT During Recovery From 2019 Novel Coronavirus (COVID-19) Pneumonia.	Radiology
32053437	"Infections without borders: a new coronavirus in Wuhan, China."	Br J Nurs
32053389	Straining the System: Novel Coronavirus (COVID-19) and Preparedness for Concomitant Disasters.	Am J Public Health
32053150	US Emergency Legal Responses to Novel Coronavirus: Balancing Public Health and Civil Liberties.	JAMA
32053148	Three Emerging Coronaviruses in Two Decades.	Am J Clin Pathol
32052918	"The 2019 coronavirus: Learning curves, lessons, and the weakest link."	Int J Clin Pract
32052846	The reproductive number of COVID-19 is higher compared to SARS coronavirus.	J Travel Med
32052841	"Isolation, quarantine, social distancing and community containment: pivotal role for old-style public health measures in the novel coronavirus (2019-nCoV) outbreak."	J Travel Med
32052514	The COVID-19 epidemic.	Trop Med Int Health
32052466	Potential interventions for novel coronavirus in China: A systematic review.	J Med Virol
32052373	Practical recommendations for critical care and anesthesiology teams caring for novel coronavirus (2019-nCoV) patients.	Can J Anaesth
32052064	Outbreak of COVID-19 - an urgent need for good science to silence our fears?	Singapore Med J
32051570	Novel coronavirus takes flight from bats?	Nat Rev Microbiol
32051074	[Management plan for prevention and control of novel coronavirus pneumonia among children in Xiangya Hospital of Central South University].	Zhongguo Dang Dai Er Ke Za Zhi
32051073	[Recommendation for the diagnosis and treatment of novel coronavirus infection in children in Hubei (Trial version 1)].	Zhongguo Dang Dai Er Ke Za Zhi
32051072	[Emergency response plan for the neonatal intensive care unit during epidemic of 2019 novel coronavirus].	Zhongguo Dang Dai Er Ke Za Zhi
32051071	[Perinatal and neonatal management plan for prevention and control of 2019 novel coronavirus infection (1st Edition)].	Zhongguo Dang Dai Er Ke Za Zhi
32050635	"Potential Maternal and Infant Outcomes from (Wuhan) Coronavirus 2019-nCoV Infecting Pregnant Women: Lessons from SARS, MERS, and Other Human Coronavirus Infections."	Viruses
32050080	"COVID-19, Australia: Epidemiology Report 2 (Reporting week ending 19:00 AEDT 8 February 2020)."	Commun Dis Intell (2018)
32050060	Journey of a Thai Taxi Driver and Novel Coronavirus.	N Engl J Med
32050059	A Locally Transmitted Case of SARS-CoV-2 Infection in Taiwan.	N Engl J Med
32049687	Overview of The 2019 Novel Coronavirus (2019-nCoV): The Pathogen of Severe Specific Contagious Pneumonia (SSCP).	J Chin Med Assoc
32049602	Pre- and Posttreatment Chest CT Findings: 2019 Novel Coronavirus (2019-nCoV) Pneumonia.	Radiology
32049601	Chest CT for Typical 2019-nCoV Pneumonia: Relationship to Negative RT-PCR Testing.	Radiology
32049600	Use of Chest CT in Combination with Negative RT-PCR Assay for the 2019 Novel Coronavirus but High Clinical Suspicion.	Radiology
32049463	2019-nCoV : lecons d'incertitudes et de mondialisation.	Rev Med Suisse
32049461	"Coronavirus : Dr Li Wenliang, lanceur d'alerte, heros et martyr."	Rev Med Suisse
32048891	Are we ready for the new fatal Coronavirus: scenario of Pakistan?	Hum Vaccin Immunother
32048818	Novel coronavirus (SARS-CoV-2) epidemic: a veterinary perspective.	Vet Ital
32048815	Preliminary prediction of the basic reproduction number of the Wuhan novel coronavirus 2019-nCoV.	J Evid Based Med
32048741	The progress of 2019 novel coronavirus event in China.	J Med Virol
32048740	Economic impacts of Wuhan 2019-nCoV on China and the world.	J Med Virol
32048560	The global spread of 2019-nCoV: a molecular evolutionary analysis.	Pathog Glob Health
32048501	[Respiratory support for severe 2019-nCoV pneumonia suffering from acute respiratory failure: time and strategy].	Zhonghua Jie He He Hu Xi Za Zhi
32048481	[NOVEL CORONAVIRUS THAT RECENTLY EMERGED IN CHINA].	Harefuah
32048163	Clinical and biochemical indexes from 2019-nCoV infected patients linked to viral loads and lung injury.	Sci China Life Sci
32048160	Bat origin of a new human coronavirus: there and back again.	Sci China Life Sci
32047895	Consistent detection of 2019 novel coronavirus in saliva.	Clin Infect Dis
32047315	Coronavirus: hospitals must learn from past pandemics.	Nature
32047314	"As coronavirus spreads, the time to think about the next epidemic is now."	Nature
32047312	Coronavirus: why a permanent ban on wildlife trade might not work in China.	Nature
32047258	Fusion mechanism of 2019-nCoV and fusion inhibitors targeting HR1 domain in spike protein.	Cell Mol Immunol
32046819	"Incubation period of 2019 novel coronavirus (2019-nCoV) infections among travellers from Wuhan, China, 20-28 January 2020."	Euro Surveill
32046816	Effectiveness of airport screening at detecting travellers infected with novel coronavirus (2019-nCoV).	Euro Surveill
32046815	"Laboratory readiness and response for novel coronavirus (2019-nCoV) in expert laboratories in 30 EU/EEA countries, January 2020."	Euro Surveill
32046814	Epidemiological research priorities for public health control of the ongoing global novel coronavirus (2019-nCoV) outbreak.	Euro Surveill
32046137	Estimation of the Transmission Risk of the 2019-nCoV and Its Implication for Public Health Interventions.	J Clin Med
32045966	[First case of severe childhood novel coronavirus pneumonia in China].	Zhonghua Er Ke Za Zhi
32044915	Preparation for Possible Sustained Transmission of 2019 Novel Coronavirus: Lessons From Previous Epidemics.	JAMA
32044814	Clinical characteristics of novel coronavirus cases in tertiary hospitals in Hubei Province.	Chin Med J (Engl)
32044389	Going global - Travel and the 2019 novel coronavirus.	Travel Med Infect Dis
32044388	Coronavirus 2019-nCoV: Is the genie already out of the bottle?	Travel Med Infect Dis
32044387	"Maps, masks and media - Traveller and practitioner resources for 2019 novel coronavirus (2019-nCoV) acute respiratory virus."	Travel Med Infect Dis
32044122	Strengthening ICU health security for a coronavirus epidemic.	Intensive Crit Care Nurs
32043985	Australian Government releases face masks to protect against coronavirus.	Lancet Respir Med
32043983	Clinical evidence does not support corticosteroid treatment for 2019-nCoV lung injury.	Lancet
32043982	2019-nCoV epidemic: address mental health care to empower society.	Lancet
32043979	Game consumption and the 2019 novel coronavirus.	Lancet Infect Dis
32043978	Pandemic potential of 2019-nCoV.	Lancet Infect Dis
32043976	A contingency plan for the management of the 2019 novel coronavirus outbreak in neonatal intensive care units.	Lancet Child Adolesc Health
32043842	[2019-novel coronavirus infection in a three-month-old baby].	Zhonghua Er Ke Za Zhi
32041792	"Coronavirus: NHS staff get power to keep patients in isolation as UK declares ""serious threat""."	BMJ
